2	0	14	0	0	0	0	1	0	0	2	9	0	1	2	0	0	0	11	3	0	3	0	4	1	0	6	5	1	1	0	27	0	0	0	23	2	3	8	10	1	10	0	0	1	0	0	0	0	0	7	0	0	2	0	0	0	0	3	5	0	10	0	1	3	3	7	0	7	1	1	2	0	2	19	10	0	4	0	0	5	18	7	9	2	0	5	0	0	2	8	0	0	0	0	4	0	11	0	0	3	8	0	5	0	1	3	0	0	12	5	5	0	0	1	0	0	0	24	10	7	2	0	0	6	0	0	0	3	27	0	10	3	0	0	1	11	5	0	7	10	3	0	0	0	0	0	6	11	14	2	5	0	0	13	0	3	5	0	0	0	5	9	20	0	5	0	1	2	1	2	0	0	0	7	0	0	0	0	6	5	11	1	0	0	6	1	0	0	1	8	0	2	0	0	1	3	11	0	2	6	0	5	0	56	0	4	3	25	8	1	0	2	9	0	12	2	0	0	7	0	6	0	16	0	5	10	0	16	1	1	5	0	1	0	8	5	5	0	0	5	31	0	0	2	0	12	0	0	0	3	0	1	5	0	5	0	0	4	0	0	1	0	45	1	1	1	2	1	0	1	0	1	1	5	0	0	0	0	0	0	25	0	0	16	2	5	0	0	0	12	2	7	2	0	0	36	4	0	1	0	0	0	1	0	3	2	1	0	1	0	0	1	0	0	3	0	0	0	0	10	0	0	6	5	1	6	0	1	6	13	0	0	2	0	1	1	5	0	5	6	20	0	0	2	0	4	1	0	2	0	2	2	1	11	0	0	0	1	6	8	3	1	0	0	11	0	12	0	17	4	2	0	0	0	0	1	20	24	0	0	1	0	0	0	1	0	2	0	0	4	1	0	0	2	0	0	0	0	24	1	5	4	0	0	1	0	0	0	1	28	4	0	6	0	3	0	1	15	5	14	2	4	2	9	0	1	0	13	0	0	9	0	4	0	1	0	0	0	0	0	18	1	15	26	0	1	0	0	2	0	1	0	3	0	0	0	9	22	1	12	0	0	11	0	0	26	2	0	0	17	3	0	11	4	1	1	7	0	0	1	0	3	13	15	0	5	1	4	12	0	0	23	0	0	39	4	0	2	1	
0	2	13	0	9	0	2	0	0	8	0	0	0	5	25	15	57	7	2	1	8	0	0	0	0	2	2	0	0	1	0	41	16	0	1	0	7	1	0	17	4	31	5	0	0	0	0	2	0	0	0	0	25	0	27	0	0	0	17	1	0	7	0	0	0	0	4	24	0	0	1	0	0	0	0	13	0	0	2	0	2	38	1	1	0	0	2	0	3	0	0	0	1	0	0	3	0	3	1	1	0	3	0	0	0	0	4	0	0	17	3	3	1	0	17	11	0	0	24	4	1	1	1	0	1	0	0	1	2	7	5	1	2	2	0	10	9	4	1	7	2	0	0	4	1	0	0	2	0	7	0	0	0	0	0	0	0	16	0	0	0	0	5	0	3	0	0	1	0	0	5	0	0	7	0	0	4	1	0	10	1	5	2	0	0	0	13	0	1	0	1	0	5	0	7	13	0	13	6	9	0	2	24	0	1	1	0	0	0	5	1	10	7	4	0	0	5	15	1	7	0	0	0	6	0	15	1	1	19	5	0	6	1	0	5	3	4	73	0	0	0	6	4	1	2	0	2	0	1	0	0	0	0	4	0	0	0	0	0	16	0	0	0	39	0	0	0	5	0	0	1	0	0	4	0	0	0	0	0	0	3	0	0	0	5	0	12	1	6	0	0	3	9	15	0	0	5	0	15	0	0	1	0	0	0	2	0	0	0	1	2	1	0	0	1	1	0	0	0	2	0	0	1	2	2	0	0	0	20	0	1	0	0	0	0	13	0	13	1	5	0	20	2	0	0	5	18	1	10	11	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	8	0	1	0	0	12	0	0	0	0	0	0	13	1	1	0	0	0	0	9	1	0	0	3	7	0	0	0	0	6	0	30	0	1	9	0	0	0	10	0	5	8	0	0	0	3	0	8	1	0	0	0	0	8	0	1	10	1	16	5	0	8	6	4	0	0	11	9	0	0	1	0	0	0	0	0	0	0	5	26	1	9	0	0	0	0	0	2	5	0	0	0	0	0	0	5	0	0	24	1	0	9	1	0	0	2	0	0	0	0	1	4	0	9	0	39	2	5	0	4	0	0	0	6	8	4	0	0	10	5	11	0	0	0	1	
6	0	0	5	0	0	0	9	0	3	0	1	0	0	0	0	37	31	0	1	0	2	5	2	0	1	9	3	0	0	0	4	0	0	16	15	9	0	0	17	8	0	0	0	0	0	0	11	1	0	0	0	1	0	0	0	0	0	4	1	0	2	27	0	0	14	1	8	3	2	0	0	0	1	20	0	2	8	5	0	0	1	11	6	1	0	0	0	0	0	1	0	0	1	0	4	31	7	0	0	1	4	1	0	0	2	2	0	0	0	0	0	13	9	4	0	0	0	20	3	3	0	10	5	3	0	0	0	0	0	5	0	3	5	0	0	3	1	0	2	0	1	3	0	0	0	0	0	6	5	0	10	0	4	2	10	5	1	0	0	11	0	6	1	5	0	5	0	1	0	0	0	5	0	1	3	0	2	0	2	14	2	0	2	0	14	0	2	2	6	10	0	0	1	2	1	0	1	9	1	0	4	3	0	19	13	1	0	21	0	1	0	0	0	0	4	0	16	0	1	5	0	0	7	0	2	0	3	16	15	0	5	0	0	0	0	9	28	8	3	0	1	9	0	2	3	6	0	8	0	2	0	0	3	1	0	3	0	5	0	0	0	0	20	14	9	11	1	0	0	0	1	0	0	1	0	2	0	0	0	10	1	0	0	2	0	5	0	0	0	12	0	5	1	0	1	0	2	1	0	0	0	0	0	0	14	4	0	0	2	0	5	1	0	3	2	0	1	1	0	5	0	0	0	0	1	0	3	3	9	5	0	0	4	1	0	0	44	16	22	2	6	0	0	0	13	0	9	0	10	0	3	0	14	0	6	0	1	0	0	1	8	0	16	0	5	0	13	0	0	2	2	0	0	0	0	0	9	3	7	0	0	5	4	7	0	0	0	0	1	0	1	7	0	7	0	19	0	5	0	0	2	0	0	3	2	0	5	0	0	6	4	2	1	0	1	0	0	0	0	0	2	1	4	0	0	0	0	0	0	0	2	1	26	14	0	0	0	0	1	3	0	0	0	1	8	5	1	12	1	3	0	0	5	9	1	0	0	0	0	1	0	5	16	0	2	0	5	0	0	3	7	2	0	0	0	0	0	0	0	0	0	0	0	11	3	2	0	0	1	0	0	6	8	0	17	1	0	0	9	
0	0	0	4	0	0	0	2	5	0	5	0	6	0	3	5	0	0	1	0	1	9	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	2	1	0	8	4	0	0	2	1	1	0	5	0	1	0	0	0	0	0	0	8	3	10	5	0	0	0	3	0	3	0	0	0	0	3	0	1	2	5	0	0	2	0	9	0	0	0	1	0	4	0	0	100	0	0	0	3	1	3	9	0	0	1	0	1	0	2	4	0	1	0	5	15	5	3	2	0	0	1	9	0	4	0	6	0	0	0	0	0	0	0	0	0	5	0	7	1	5	0	0	2	4	0	0	2	0	1	0	0	0	9	3	0	0	9	1	7	5	3	0	0	12	0	2	0	2	5	0	0	2	3	2	0	0	0	5	0	0	0	0	3	1	0	0	0	0	2	0	2	4	0	0	6	0	0	0	0	2	3	0	3	5	1	0	0	0	0	0	1	1	15	4	0	0	0	0	0	0	2	0	0	0	5	2	6	0	1	27	0	0	0	0	0	0	0	4	0	0	0	0	0	2	5	0	0	1	0	0	0	0	0	2	11	0	0	9	1	1	1	3	0	0	0	0	0	5	0	0	0	2	0	16	0	0	0	0	0	0	1	0	0	4	10	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	3	0	0	1	0	0	0	3	2	0	1	0	0	1	10	0	0	0	0	0	0	0	0	0	9	5	0	1	1	2	0	3	0	0	0	0	0	0	0	1	1	2	1	0	0	0	2	6	1	2	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	11	0	1	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	2	0	1	6	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	2	2	1	2	0	0	0	0	0	7	2	0	0	4	0	0	0	0	14	1	3	0	0	0	4	0	0	2	3	6	5	0	0	1	23	2	1	0	0	4	0	4	0	4	5	2	1	0	0	0	0	0	7	0	0	9	1	0	0	0	0	0	1	1	0	2	1	3	0	4	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	3	9	0	0	0	0	0	3	
3	2	0	3	5	0	1	0	2	6	0	1	7	0	4	2	0	0	1	1	0	9	0	0	0	8	1	5	1	0	0	0	0	1	7	1	2	0	0	0	7	2	0	8	3	19	10	0	2	0	0	0	15	1	3	1	2	0	4	8	0	4	7	0	0	10	0	0	0	0	4	0	0	2	7	0	4	1	2	0	0	0	0	0	0	0	3	0	6	0	0	51	1	0	0	0	6	0	10	0	2	3	12	0	0	0	2	2	0	0	6	10	0	10	4	2	2	0	5	0	1	0	9	0	0	0	0	0	0	0	1	0	0	5	1	6	0	4	0	0	2	0	0	6	0	1	0	2	0	9	2	4	0	3	0	11	8	2	0	0	6	0	2	1	0	16	0	5	2	0	2	9	0	0	15	0	0	1	0	13	2	1	0	0	0	1	5	0	0	24	0	4	0	0	0	1	1	0	0	2	0	6	12	1	3	0	0	0	0	5	4	0	0	0	0	0	0	0	0	4	1	1	11	12	0	0	24	0	0	0	17	0	0	1	9	9	0	0	4	0	1	4	0	0	0	3	0	0	0	10	7	13	8	0	0	3	2	0	11	0	0	1	0	0	1	0	0	2	1	0	7	0	0	10	0	0	2	3	0	0	0	1	0	0	6	0	0	0	0	0	1	1	0	0	1	0	2	13	2	0	0	0	0	0	0	7	2	2	0	0	0	2	1	0	0	7	0	0	0	0	0	0	2	10	0	0	3	0	0	8	0	0	0	0	1	15	0	0	0	11	1	0	0	0	1	0	0	9	0	0	0	0	1	0	1	5	0	0	3	0	7	1	0	0	0	2	0	0	0	3	10	1	0	0	1	0	9	0	2	0	0	1	0	0	0	3	0	0	15	0	0	9	1	0	4	0	0	1	22	1	1	4	0	0	10	14	2	0	0	0	4	1	0	1	1	2	0	7	1	0	3	3	8	0	0	0	0	2	4	0	0	0	10	1	18	1	0	3	8	0	1	0	0	5	0	7	0	1	1	0	7	0	0	0	4	0	1	6	0	4	10	4	3	0	0	0	0	0	7	0	1	4	0	0	1	0	4	4	18	0	0	0	0	0	1	0	2	1	4	0	1	0	3	18	0	1	0	0	0	0	
5	5	0	0	0	0	18	7	0	0	0	6	23	0	2	0	0	12	1	1	20	2	26	4	0	5	1	6	4	0	18	5	1	0	11	5	9	5	4	6	6	0	4	27	0	0	0	0	11	0	9	1	0	2	1	0	8	1	1	5	0	4	4	0	0	0	1	0	14	3	0	31	0	9	1	0	3	2	0	2	46	9	1	14	17	1	11	0	12	0	7	0	2	0	5	5	0	0	4	1	10	0	4	0	0	4	20	4	17	0	1	1	0	0	9	44	8	13	0	12	3	5	0	9	1	6	1	9	0	0	10	0	0	29	178	11	14	0	2	39	0	8	2	4	1	5	0	5	12	0	0	5	15	0	0	5	7	7	0	6	2	0	0	12	5	0	16	0	0	5	10	0	0	3	0	0	3	0	0	6	0	28	21	0	0	2	15	0	0	17	0	30	0	7	43	10	19	0	0	12	0	5	0	0	12	16	10	3	2	0	1	0	23	0	1	0	0	0	3	0	1	0	2	15	0	0	0	7	0	3	1	1	3	0	1	6	0	5	0	0	0	5	2	3	3	9	17	12	15	0	0	8	1	0	16	8	24	4	0	0	0	2	4	3	2	0	1	2	15	1	1	11	9	5	8	0	0	0	0	0	0	0	1	3	2	8	0	1	0	0	18	6	24	0	11	1	7	18	0	6	0	2	0	0	2	2	11	1	4	5	0	28	8	0	5	4	81	2	0	0	0	1	0	5	0	0	6	12	1	6	23	1	0	0	11	18	0	4	4	2	2	1	0	0	0	11	28	17	22	8	0	0	4	11	0	0	0	29	0	7	1	19	2	5	8	0	0	52	0	1	7	12	9	4	5	0	0	0	14	0	17	0	37	9	3	0	0	0	0	8	3	12	6	0	4	57	0	15	4	6	8	5	14	0	16	2	49	4	0	0	1	29	0	1	2	1	0	9	0	0	0	4	2	5	14	0	12	0	5	0	0	4	0	3	4	0	0	0	4	2	7	0	5	2	0	14	6	0	27	2	55	0	0	1	16	1	8	0	4	14	6	0	0	0	11	14	9	18	0	4	33	0	6	9	1	0	0	1	4	0	0	0	15	0	0	0	4	0	0	0	0	0	5	0	26	4	8	3	0	3	
3	10	2	0	1	0	1	4	11	1	4	0	19	0	11	2	0	5	19	2	8	9	8	1	1	1	0	0	3	2	82	5	1	0	4	2	0	5	0	0	7	0	6	7	0	14	0	5	6	0	6	0	4	3	0	0	1	1	0	4	0	10	1	0	0	0	9	0	0	4	2	1	1	12	1	9	13	7	1	0	17	8	3	6	0	0	3	0	13	2	1	17	0	0	1	2	6	1	1	3	0	0	36	3	0	0	7	2	1	13	0	0	0	25	12	18	0	1	15	3	1	0	61	0	0	0	8	0	5	0	1	0	9	4	5	26	0	0	1	0	0	0	9	1	5	7	0	3	0	2	6	1	0	3	0	27	3	0	0	0	92	28	0	3	6	5	18	0	72	4	14	1	0	0	17	2	0	10	1	17	49	15	0	0	0	0	5	0	1	0	4	22	0	0	5	8	2	0	0	4	4	4	6	0	0	0	0	4	0	3	8	1	2	2	1	4	2	0	5	2	0	25	5	4	0	0	17	10	0	4	28	2	0	3	17	0	1	0	0	1	6	33	0	3	4	0	3	0	0	20	0	48	1	0	17	0	11	2	4	0	2	6	2	11	2	1	4	4	8	19	1	30	0	31	3	1	0	4	0	0	0	0	1	9	0	3	0	1	0	0	14	2	7	0	0	2	1	2	0	0	3	3	0	1	9	28	17	2	0	5	0	4	4	0	7	4	10	0	0	3	10	4	18	12	0	2	5	9	0	7	1	6	1	0	15	5	0	5	6	8	0	0	0	0	0	6	10	6	0	0	0	1	6	0	11	0	0	1	0	2	8	5	9	23	4	3	0	3	0	0	6	0	2	0	11	0	13	0	0	12	0	0	0	1	0	30	0	20	24	0	0	0	5	0	9	68	1	2	7	6	1	2	1	0	6	6	23	26	0	0	0	3	3	3	9	3	0	19	0	0	8	7	6	12	12	0	0	1	13	0	0	0	1	0	11	9	0	7	13	4	75	0	0	4	0	5	21	0	44	2	6	0	3	11	0	1	4	2	2	27	3	0	0	0	10	0	8	0	0	4	0	1	0	12	15	3	7	0	13	0	3	0	4	0	3	0	0	5	1	6	5	0	12	0	1	1	9	3	11	10	
9	4	0	0	2	0	7	17	0	32	64	2	7	11	1	0	0	18	0	18	0	23	56	6	0	5	1	7	0	5	0	2	15	3	27	6	9	9	25	9	10	0	0	2	1	14	0	5	8	0	2	0	0	13	5	0	0	0	11	5	0	11	17	0	0	3	3	0	1	0	0	13	0	13	3	6	0	8	2	0	1	0	1	4	23	0	0	0	5	5	2	2	3	0	29	0	22	0	2	2	3	4	12	10	1	14	1	0	11	0	5	0	9	6	28	34	5	1	9	23	2	3	31	8	3	9	0	3	2	5	13	6	74	6	1	21	5	5	8	0	0	8	0	2	2	8	1	13	1	2	6	4	0	0	12	28	12	2	0	56	0	2	6	19	0	12	19	2	73	7	11	8	9	9	61	6	1	16	3	10	18	35	0	0	0	6	0	5	14	0	9	3	0	3	4	12	35	1	0	0	13	2	2	13	35	0	14	28	17	8	9	1	1	5	0	12	2	3	0	2	1	6	7	12	1	4	0	5	0	1	8	0	0	9	27	1	0	20	0	3	16	0	2	1	19	9	4	1	0	47	0	14	23	10	4	6	1	0	25	1	1	0	4	5	6	0	3	1	22	0	5	7	1	3	8	22	4	0	0	0	11	6	2	1	6	7	0	9	0	0	0	1	7	2	1	4	3	8	5	6	0	1	0	9	3	12	25	4	12	22	23	7	11	2	16	7	0	0	0	2	17	18	0	2	1	0	15	3	20	2	15	0	3	1	13	0	29	0	11	2	2	0	5	60	2	3	4	13	3	11	0	2	9	1	21	0	8	2	0	11	0	0	11	7	0	48	0	0	8	5	6	29	0	0	8	0	4	0	24	6	0	1	1	6	2	0	0	0	0	26	6	0	3	0	21	10	14	50	8	0	10	10	10	0	9	1	2	28	0	0	0	2	1	5	2	2	0	8	4	10	6	11	3	12	0	0	7	1	2	8	0	4	2	4	4	14	0	19	2	0	0	20	0	14	0	4	0	0	3	7	23	7	35	18	10	0	0	1	5	4	6	1	0	5	5	5	1	2	2	1	4	1	0	0	15	5	5	4	11	0	23	0	7	0	1	1	4	26	28	2	27	0	9	0	5	2	2	8	47	37	
0	0	10	0	1	0	0	0	10	4	0	0	30	0	3	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	5	0	0	0	0	1	0	0	3	0	1	0	3	1	0	0	21	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	7	2	0	9	0	1	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	9	0	0	0	6	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	1	0	0	0	0	0	4	18	0	14	1	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	1	0	12	0	0	0	15	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	5	0	0	0	0	1	2	0	0	61	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	2	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	3	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	3	5	0	0	0	0	1	2	0	0	6	5	0	0	0	1	0	0	0	0	0	0	12	1	1	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	6	2	0	0	11	3	0	0	4	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	
9	2	7	0	1	0	8	10	39	10	0	13	5	0	4	0	0	2	3	9	0	3	2	9	3	10	3	1	2	0	0	0	0	1	0	0	3	5	3	4	10	0	0	1	0	0	17	2	0	0	10	0	16	28	9	0	0	0	22	7	10	0	2	0	0	20	4	0	0	0	1	1	0	9	4	0	1	1	1	0	0	3	4	0	3	0	2	0	3	3	0	7	0	0	0	0	0	0	3	0	5	23	3	17	0	1	0	3	0	0	31	0	5	0	6	5	0	0	4	0	0	0	0	0	3	2	4	7	21	3	1	1	3	3	0	0	0	0	2	4	0	1	0	1	0	0	3	1	22	16	8	0	0	0	7	14	1	0	14	0	8	1	9	2	2	37	0	5	0	1	6	9	5	2	2	0	0	0	0	5	6	1	0	0	0	2	7	0	0	4	4	0	0	2	0	0	6	6	0	0	0	3	15	0	1	0	0	4	3	17	2	0	0	1	0	7	6	8	0	3	5	20	23	6	0	0	0	0	0	2	2	0	0	0	6	0	5	5	0	1	1	0	4	2	8	1	0	2	1	0	23	0	3	0	0	0	0	0	17	0	0	5	1	0	2	2	0	2	0	0	13	1	0	0	0	0	4	0	0	0	15	2	4	2	0	6	0	0	0	0	18	3	0	1	6	20	1	11	4	4	0	10	0	0	0	2	3	23	3	0	0	2	4	0	1	10	1	0	0	0	2	0	20	9	0	0	2	2	28	14	1	1	0	8	6	0	0	0	26	0	7	0	0	0	14	0	5	0	0	2	0	0	2	6	0	0	1	0	5	4	1	7	0	0	0	0	0	5	0	0	3	25	0	0	1	0	33	0	0	0	0	0	1	0	0	0	0	0	0	5	1	1	4	7	7	0	0	5	0	6	5	0	11	0	0	9	0	1	0	0	3	4	0	0	0	1	0	2	3	1	2	9	14	3	6	1	5	0	6	2	0	5	3	6	0	10	0	0	0	0	0	0	0	2	0	1	0	3	0	13	3	3	0	3	1	10	0	5	5	2	1	0	0	0	9	1	2	4	0	5	0	5	0	2	8	12	0	1	0	0	0	1	5	1	6	5	16	1	22	0	16	0	19	0	0	0	2	6	7	0	
0	1	4	0	0	0	2	5	19	6	2	0	15	0	11	6	0	0	0	0	0	2	0	1	1	1	0	4	0	0	1	0	0	0	0	33	6	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	3	0	1	0	1	0	0	5	1	2	1	1	0	5	5	0	0	0	0	6	0	2	0	5	7	2	0	0	10	0	1	0	0	0	2	0	13	1	0	0	0	0	0	3	0	0	9	0	3	8	0	4	0	10	0	0	5	5	39	0	0	13	0	0	0	0	5	0	5	0	10	0	0	4	3	1	3	0	10	0	2	2	1	3	0	0	1	3	0	0	0	2	0	11	0	4	2	8	7	1	0	0	0	3	0	1	0	7	44	1	0	0	0	0	5	5	4	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	1	7	0	0	0	0	5	4	0	0	0	12	1	0	2	0	3	6	0	0	6	0	3	0	3	0	0	0	0	5	0	5	10	1	0	0	7	0	0	0	1	0	0	0	4	0	0	0	1	0	0	3	0	0	0	0	3	1	8	0	12	5	1	0	3	2	1	0	0	0	0	2	0	0	0	0	0	3	7	0	7	12	0	0	1	0	6	4	0	46	1	6	3	1	0	0	8	0	0	0	0	3	0	0	1	3	0	0	4	0	0	2	0	0	1	0	7	1	3	0	0	1	2	0	0	1	0	0	0	0	0	0	1	4	0	0	5	12	2	3	2	2	0	0	17	1	4	16	5	0	0	0	0	0	0	0	9	0	0	5	0	0	1	0	0	0	0	0	0	3	0	5	0	0	10	0	0	1	0	3	11	1	0	0	0	0	25	0	0	0	2	0	0	1	0	6	0	0	28	8	1	0	0	1	1	8	4	1	4	2	12	0	10	0	0	10	6	2	0	0	1	0	0	6	6	2	0	9	0	0	0	1	2	0	10	0	0	0	8	0	0	5	0	4	0	0	0	0	0	0	2	0	0	8	0	0	6	1	14	9	0	1	4	5	2	1	1	1	0	7	1	2	0	0	1	1	0	7	0	1	0	2	0	6	0	42	6	0	5	0	0	1	3	0	3	0	0	0	0	0	12	0	2	0	0	0	0	1	0	0	
5	0	16	0	0	0	0	0	0	3	0	0	4	0	6	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	4	5	0	0	2	2	0	0	20	0	2	6	3	1	0	2	0	0	3	1	0	0	0	0	1	26	0	2	0	0	1	0	0	0	0	0	3	0	4	0	2	2	6	0	0	10	0	4	1	0	0	0	0	5	6	1	8	0	0	0	0	6	0	1	0	1	2	0	15	0	2	0	0	0	1	0	0	0	2	3	0	1	1	1	0	2	0	12	0	0	0	7	1	3	0	3	0	1	0	26	5	2	13	1	0	1	0	6	1	1	2	0	1	0	1	1	0	0	0	0	2	2	0	4	0	0	1	1	0	1	1	1	1	3	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	1	0	6	0	0	0	5	0	1	0	0	0	1	2	3	0	0	0	0	0	1	2	0	0	0	9	6	0	0	0	0	0	0	4	9	4	2	0	3	0	0	1	0	0	0	0	0	0	2	0	2	1	0	0	9	2	0	0	6	1	2	0	0	3	0	0	0	0	5	1	0	0	1	2	24	2	1	0	0	1	1	0	0	13	0	0	1	2	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	4	0	0	3	15	8	2	2	1	0	2	5	0	0	6	0	0	1	0	0	2	1	1	2	0	0	1	2	6	2	0	1	1	0	5	0	4	0	3	0	0	17	0	8	16	1	2	0	0	0	0	11	2	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	34	1	0	0	1	7	0	0	0	3	9	6	3	0	0	0	3	0	0	1	0	0	10	0	0	0	0	0	3	10	0	1	0	0	0	0	0	1	0	2	6	1	0	1	1	0	0	0	0	0	2	3	0	1	3	0	1	0	9	0	2	5	1	0	1	3	0	3	2	2	2	1	1	0	3	0	0	0	0	3	1	5	0	0	0	0	1	0	0	0	6	0	0	3	0	14	0	0	0	0	0	0	1	4	0	
2	0	3	1	0	0	3	6	6	1	6	0	2	30	1	5	0	1	0	1	3	1	0	0	0	0	1	1	0	4	1	1	3	0	0	4	10	0	0	4	16	1	0	0	5	42	14	0	16	0	1	0	0	4	5	0	0	0	9	7	0	1	0	4	0	7	11	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	5	5	14	0	1	0	0	4	3	6	3	5	0	0	2	0	0	1	3	1	5	21	0	5	5	0	0	6	0	3	0	0	3	0	1	4	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	2	0	0	0	2	4	0	0	0	0	0	2	1	0	1	0	5	1	1	0	1	1	4	5	3	0	0	0	2	3	5	0	4	2	0	1	1	1	0	1	0	38	0	0	5	2	13	1	1	0	0	2	0	1	0	20	0	0	9	0	9	0	0	4	0	1	0	0	0	0	0	0	0	2	4	0	0	3	1	1	0	5	10	0	10	4	0	0	0	2	0	0	6	1	0	0	1	6	0	0	5	1	0	0	10	1	0	10	0	0	0	13	0	0	0	2	9	0	0	2	12	0	0	4	0	0	0	6	2	1	1	0	2	0	0	0	0	8	0	6	0	1	6	7	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	2	4	5	7	0	0	0	0	9	4	2	0	0	0	0	0	0	0	6	0	12	0	0	0	0	15	0	10	12	0	0	1	0	15	6	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	11	9	3	5	0	0	0	0	0	17	5	10	2	0	8	0	0	0	3	0	0	0	0	0	11	0	0	0	4	0	1	0	1	0	0	0	0	6	2	0	1	4	3	1	0	0	0	9	0	0	2	0	6	0	0	0	4	0	0	1	3	0	0	0	0	10	6	0	0	0	0	1	17	2	1	0	2	3	0	0	5	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	5	1	1	1	0	14	0	13	0	0	0	2	0	0	0	0	0	0	0	8	0	0	1	0	0	0	4	0	19	5	1	0	2	4	0	7	0	0	9	0	0	0	3	0	0	0	0	0	
